2016-04-24,Saag_Aloo,1.0,5.95
2016-04-25,Pilau_Rice,1.0,2.95
2016-04-25,Plain_Naan,1.0,2.6
2016-04-25,Plain_Papadum,2.0,0.8
2016-04-26,Korma,1.0,8.95
2016-04-26,Peshwari_Naan,2.0,2.95
2016-04-26,Pilau_Rice,1.0,2.95
2016-04-26,Plain_Papadum,2.0,0.8
2016-04-26,Saag_Aloo,1.0,5.95
2016-04-27,Bombay_Aloo,1.0,5.95
2016-04-27,Pilau_Rice,1.0,2.95
2016-04-27,Plain_Naan,2.0,2.6
2016-04-27,Plain_Rice,2.0,2.95
2016-04-28,Garlic_Naan,1.0,2.95
2016-04-28,Mango_Chutney,1.0,0.5
2016-04-28,Mint_Sauce,1.0,0.5
2016-04-28,Mushroom_Rice,1.0,3.95
2016-04-28,Onion_Bhajee,1.0,3.95
2016-04-28,Peshwari_Naan,2.0,2.95
2016-04-28,Pilau_Rice,2.0,2.95
2016-04-28,Plain_Naan,1.0,2.6
2016-04-28,Plain_Papadum,4.0,0.8
2016-04-29,Chapati,1.0,1.95
2016-04-29,Chicken_Tikka_Masala,1.0,8.95
2016-04-29,Garlic_Naan,2.0,2.95
2016-04-29,Korma,1.0,8.95
2016-04-29,Mango_Chutney,1.0,0.5
2016-04-29,Mint_Sauce,2.0,0.5
2016-04-29,Onion_Bhajee,1.0,3.95
2016-04-29,Onion_Chutney,1.0,0.5
2016-04-29,Peshwari_Naan,1.0,2.95
2016-04-29,Pilau_Rice,3.0,2.95
2016-04-29,Plain_Naan,4.0,2.6
2016-04-29,Plain_Papadum,8.0,0.8
2016-04-29,Plain_Rice,2.0,2.95
2016-04-30,Bombay_Aloo,1.0,5.95
2016-04-30,Chicken_Tikka_Masala,1.0,8.95
2016-04-30,Garlic_Naan,1.0,2.95
2016-04-30,Keema_Naan,4.0,2.95
2016-04-30,Mango_Chutney,1.0,0.5
2016-04-30,Meat_Samosa,6.0,3.95
2016-04-30,Onion_Bhajee,4.0,3.95
2016-04-30,Pilau_Rice,4.0,2.95
2016-04-30,Plain_Naan,2.0,2.6
2016-04-30,Plain_Papadum,5.0,0.8
2016-04-30,Plain_Rice,1.0,2.95
2016-05-01,Keema_Naan,1.0,2.95
2016-05-01,Mango_Chutney,1.0,0.5
2016-05-01,Meat_Samosa,1.0,3.95
2016-05-01,Onion_Chutney,1.0,0.5
2016-05-01,Plain_Papadum,2.0,0.8
2016-05-01,Plain_Rice,1.0,2.95
2016-05-02,Bombay_Aloo,3.0,5.95
2016-05-02,Chapati,6.0,1.95
2016-05-02,Chicken_Tikka_Masala,1.0,8.95
2016-05-02,Garlic_Naan,4.0,2.95
2016-05-02,Keema_Naan,3.0,2.95
2016-05-02,Korma,3.0,8.95
2016-05-02,Mango_Chutney,6.0,0.5
2016-05-02,Mint_Sauce,6.0,0.5
2016-05-02,Onion_Bhajee,3.0,3.95
2016-05-02,Onion_Chutney,7.0,0.5
2016-05-02,Peshwari_Naan,1.0,2.95
2016-05-02,Pilau_Rice,9.0,2.95
2016-05-02,Plain_Naan,2.0,2.6
2016-05-02,Plain_Papadum,19.0,0.8
2016-05-02,Plain_Rice,1.0,2.95
2016-05-03,Chapati,2.0,1.95
2016-05-03,Keema_Naan,1.0,2.95
2016-05-03,Mango_Chutney,1.0,0.5
2016-05-03,Meat_Samosa,3.0,3.95
2016-05-03,Mint_Sauce,1.0,0.5
2016-05-03,Onion_Bhajee,1.0,3.95
2016-05-03,Pilau_Rice,2.0,2.95
2016-05-03,Plain_Papadum,3.0,0.8
2016-05-05,Garlic_Naan,1.0,2.95
2016-05-05,Korma,1.0,8.95
2016-05-05,Mushroom_Rice,1.0,3.95
2016-05-05,Pilau_Rice,1.0,2.95
2016-05-05,Plain_Naan,2.0,2.6
2016-05-05,Saag_Aloo,1.0,5.95
2016-05-06,Bombay_Aloo,2.0,5.95
2016-05-06,Butter_Chicken,2.0,9.95
2016-05-06,Chapati,3.0,1.95
2016-05-06,Chicken_Tikka_Masala,4.0,8.95
2016-05-06,Garlic_Naan,3.0,2.95
2016-05-06,Keema_Naan,1.0,2.95
2016-05-06,Korma,2.0,8.95
2016-05-06,Mango_Chutney,1.0,0.5
2016-05-06,Mint_Sauce,2.0,0.5
2016-05-06,Mushroom_Rice,1.0,3.95
2016-05-06,Onion_Chutney,1.0,0.5
2016-05-06,Pilau_Rice,6.0,2.95
2016-05-06,Plain_Naan,4.0,2.6
2016-05-06,Plain_Papadum,4.0,0.8
2016-05-06,Plain_Rice,4.0,2.95
2016-05-06,Saag_Aloo,1.0,5.95
2016-05-07,Bombay_Aloo,2.0,5.95
2016-05-07,Chapati,2.0,1.95
2016-05-07,Garlic_Naan,4.0,2.95
2016-05-07,Keema_Naan,1.0,2.95
2016-05-07,Meat_Samosa,1.0,3.95
2016-05-07,Onion_Bhajee,1.0,3.95
2016-05-07,Pilau_Rice,3.0,2.95
2016-05-07,Plain_Naan,2.0,2.6
2016-05-07,Plain_Papadum,7.0,0.8
2016-05-08,Chicken_Tikka_Masala,3.0,8.95
2016-05-08,Korma,1.0,8.95
2016-05-08,Mango_Chutney,1.0,0.5
2016-05-08,Meat_Samosa,1.0,3.95
2016-05-08,Mint_Sauce,1.0,0.5
2016-05-08,Mushroom_Rice,1.0,3.95
2016-05-08,Onion_Bhajee,1.0,3.95
2016-05-08,Onion_Chutney,1.0,0.5
2016-05-08,Pilau_Rice,2.0,2.95
2016-05-08,Plain_Naan,2.0,2.6
2016-05-08,Plain_Papadum,5.0,0.8
2016-05-08,Plain_Rice,4.0,2.95
2016-05-08,Saag_Aloo,1.0,5.95
2016-05-09,Garlic_Naan,1.0,2.95
2016-05-09,Korma,1.0,8.95
2016-05-09,Mint_Sauce,2.0,0.5
2016-05-09,Onion_Chutney,2.0,0.5
2016-05-09,Pilau_Rice,1.0,2.95
2016-05-09,Plain_Papadum,5.0,0.8
2016-05-09,Plain_Rice,2.0,2.95
2016-05-10,Chicken_Tikka_Masala,1.0,8.95
2016-05-10,Garlic_Naan,2.0,2.95
2016-05-10,Korma,2.0,8.95
2016-05-10,Mango_Chutney,2.0,0.5
2016-05-10,Meat_Samosa,1.0,3.95
2016-05-10,Mushroom_Rice,1.0,3.95
2016-05-10,Onion_Bhajee,2.0,3.95
2016-05-10,Pilau_Rice,1.0,2.95
2016-05-10,Plain_Naan,1.0,2.6
2016-05-10,Plain_Papadum,2.0,0.8
2016-05-11,Chapati,1.0,1.95
2016-05-11,Garlic_Naan,1.0,2.95
2016-05-11,Pilau_Rice,2.0,2.95
2016-05-11,Plain_Naan,2.0,2.6
2016-05-11,Plain_Papadum,2.0,0.8
2016-05-12,Garlic_Naan,1.0,2.95
2016-05-12,Pilau_Rice,2.0,2.95
2016-05-12,Plain_Naan,2.0,2.6
2016-05-12,Plain_Papadum,1.0,0.8
2016-05-13,Bombay_Aloo,3.0,5.95
2016-05-13,Chapati,1.0,1.95
2016-05-13,Chicken_Tikka_Masala,5.0,8.95
2016-05-13,Garlic_Naan,4.0,2.95
2016-05-13,Keema_Naan,5.0,2.95
2016-05-13,Korma,2.0,8.95
2016-05-13,Mango_Chutney,5.0,0.5
2016-05-13,Meat_Samosa,3.0,3.95
2016-05-13,Mint_Sauce,2.0,0.5
2016-05-13,Onion_Bhajee,2.0,3.95
2016-05-13,Onion_Chutney,2.0,0.5
2016-05-13,Peshwari_Naan,1.0,2.95
2016-05-13,Pilau_Rice,3.0,2.95
2016-05-13,Plain_Naan,6.0,2.6
2016-05-13,Plain_Papadum,11.0,0.8
2016-05-13,Plain_Rice,9.0,2.95
2016-05-14,Bombay_Aloo,1.0,5.95
2016-05-14,Butter_Chicken,1.0,9.95
2016-05-14,Garlic_Naan,2.0,2.95
2016-05-14,Keema_Naan,4.0,2.95
2016-05-14,Korma,1.0,8.95
2016-05-14,Mango_Chutney,4.0,0.5
2016-05-14,Mint_Sauce,3.0,0.5
2016-05-14,Mushroom_Rice,2.0,3.95
2016-05-14,Onion_Bhajee,3.0,3.95
2016-05-14,Peshwari_Naan,2.0,2.95
2016-05-14,Pilau_Rice,2.0,2.95
2016-05-14,Plain_Naan,3.0,2.6
2016-05-14,Plain_Papadum,10.0,0.8
2016-05-14,Saag_Aloo,2.0,5.95
2016-05-15,Butter_Chicken,1.0,9.95
2016-05-15,Chapati,2.0,1.95
2016-05-15,Garlic_Naan,3.0,2.95
2016-05-15,Mango_Chutney,2.0,0.5
2016-05-15,Mint_Sauce,3.0,0.5
2016-05-15,Mushroom_Rice,1.0,3.95
2016-05-15,Onion_Bhajee,1.0,3.95
2016-05-15,Onion_Chutney,2.0,0.5
2016-05-15,Pilau_Rice,1.0,2.95
2016-05-15,Plain_Naan,1.0,2.6
2016-05-15,Plain_Papadum,10.0,0.8
2016-05-15,Plain_Rice,1.0,2.95
2016-05-15,Saag_Aloo,2.0,5.95
2016-05-16,Chapati,2.0,1.95
2016-05-16,Garlic_Naan,1.0,2.95
2016-05-17,Plain_Papadum,1.0,0.8
2016-05-18,Mango_Chutney,2.0,0.5
2016-05-18,Peshwari_Naan,1.0,2.95
2016-05-19,Bombay_Aloo,1.0,5.95
2016-05-19,Butter_Chicken,2.0,9.95
2016-05-19,Chapati,1.0,1.95
2016-05-19,Garlic_Naan,3.0,2.95
2016-05-19,Keema_Naan,1.0,2.95
2016-05-19,Korma,1.0,8.95
2016-05-19,Meat_Samosa,1.0,3.95
2016-05-19,Mushroom_Rice,2.0,3.95
2016-05-19,Onion_Bhajee,2.0,3.95
2016-05-19,Plain_Naan,2.0,2.6
2016-05-19,Plain_Papadum,3.0,0.8
2016-05-19,Plain_Rice,3.0,2.95
2016-05-20,Bombay_Aloo,1.0,5.95
2016-05-20,Korma,3.0,8.95
2016-05-20,Mango_Chutney,1.0,0.5
2016-05-20,Mint_Sauce,1.0,0.5
2016-05-20,Onion_Bhajee,1.0,3.95
2016-05-20,Onion_Chutney,2.0,0.5
2016-05-20,Pilau_Rice,3.0,2.95
